timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-10T21:19:50,greennode-f1,7928591c-7d88-4509-9989-75cc7f5b5c62,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5666974999476224,6.7934179597384286e-06,1.904680158560739e-06,7.385402675200001,10.74666618590602,10.0,6.2720407076347375e-06,1.062084183001133e-05,8.491495277849026e-06,2.5384377815495093e-05,0.0,The Netherlands,NLD,overijssel,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,6.9399,52.2992,15.776851654052734,machine,0.0,35.5,85.9,13.550172805786133,N,1.0,0.0
2026-04-10T21:24:22,greennode-f1,5be43ada-dfd8-4bb1-a18a-3c282de1b540,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.9978850999614224,9.09656916176708e-06,2.2753453224193105e-06,6.502770208000001,16.189585518551496,10.0,6.313649780701665e-06,1.7968903264109493e-05,9.707810833222335e-06,3.399036387803349e-05,0.0,The Netherlands,NLD,overijssel,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,6.9399,52.2992,15.776851654052734,machine,0.0,3.0,89.1,14.057022094726562,N,1.0,0.0
2026-04-10T21:26:12,greennode-f1,793e29d7-6fd5-499f-98f1-7e3de4e44e5e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5758839999325573,6.920599965287249e-06,1.9353535979964045e-06,6.636658432,11.740413683694554,10.0,5.665970999053868e-06,1.1657231548056757e-05,8.536405277684228e-06,2.585960782479485e-05,0.0,The Netherlands,NLD,overijssel,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,6.9399,52.2992,15.776851654052734,machine,0.0,0.0,89.1,14.056028366088867,N,1.0,0.0
2026-04-10T21:27:11,greennode-f1,6c299fee-3256-4f7e-8583-4607c4b0c045,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5440599999856204,6.003831533895089e-06,1.6940547095476514e-06,6.4990306048000015,8.684897987110078,10.0,5.477866629841317e-06,8.528340156077618e-06,8.427791666731032e-06,2.2433998452649965e-05,0.0,The Netherlands,NLD,overijssel,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,6.9399,52.2992,15.776851654052734,machine,0.0,0.0,89.7,14.153236389160156,N,1.0,0.0
2026-04-10T21:32:31,greennode-f1,079b338a-d546-446a-868f-f0c6a5f569e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.535090500023216,6.859396377198499e-06,1.940373627536113e-06,6.4763007232000005,11.96546237596721,10.0,5.457610101605148e-06,1.1747231620007348e-05,8.426071944672406e-06,2.5630913666284903e-05,0.0,The Netherlands,NLD,overijssel,,,Windows-10-10.0.26200-SP0,3.11.9,3.2.6,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,6.9399,52.2992,15.776851654052734,machine,0.0,5.5,88.8,14.013175964355469,N,1.0,0.0
